"Государственное бюджетное образовательное учреждение города Москвы гимназия № 1505 ""Московская городская педагогическая гимназия-лаборатория"""
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1690 ""Преображенская школа"""
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 851
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 856
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 859
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 867
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 868
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 870
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 871
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 878
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 880
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 886
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 893
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 900
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 902
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 904
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 915
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 916
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 924
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 932
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 933
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 935
Государственное бюджетное образовательное учреждение города Москвы центр образования № 936
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 941
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 942
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 945
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 948
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 949
Государственное бюджетное образовательное учреждение города Москвы центр образования № 975
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 979
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 980
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 985
Государственное бюджетное образовательное учреждение города Москвы начальная общеобразовательная школа № 992
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 995
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 997
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1034
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1055
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1173
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1179
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1207
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1242
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1263
Государственное бюджетное образовательное учреждение города Москвы лицей № 1523
Государственное бюджетное образовательное учреждение города Москвы гимназия № 1552
"Государственное бюджетное образовательное учреждение города Москвы лицей № 1553 ""Лицей на Донской"""
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1750
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1929
"Государственное бюджетное образовательное учреждение города Москвы центр образования ""Школа здоровья"" № 1998 ""Лукоморье"""
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2001
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1640
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1862
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 137"
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1174
Государственное бюджетное образовательное учреждение города Москвы центр образования № 825
Государственное бюджетное образовательное учреждение Московский культурологический лицей № 1310
Государственное бюджетное образовательное учреждение города Москвы многопрофильный технический лицей № 1501
"Государственное автономное образовательное учреждение высшего профессионального образования города Москвы ""Московский институт открытого образования"""
"Государственное бюджетное образовательное учреждение высшего профессионального образования города Москвы ""Московская государственная академия делового администрирования"""
"Государственное бюджетное образовательное учреждение высшего профессионального образования города Москвы ""Московский городской психолого - педагогический университет"""
Государственное бюджетное образовательное учреждение города Москвы начальная общеобразовательная школа № 1771
"Государственное бюджетное образовательное учреждение города Москвы кадетская школа-интернат № 69 ""Второй Московский кадетский корпус"" (МЧС)"
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1329
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2016
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2017
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка и информационных технологий № 1347
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 901"
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1433
"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1861 ""Загорье"""
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1440
"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1432 ""Новая школа"""
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1061"
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1455
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа надомного обучения"" №196"
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1371
Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1364
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа города Москвы с этнокультурным (русским) компонентом образования № 996
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1436
Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1437
